DEPTH_LSF,UCAV,RHON,GR_RAB,GRMA,BPHI,TNPH,A40B,RES_BD,P16B,VCO,VSH
146.7436,9.148232,1.806551,76.73801,62.48037,53.3443,53.9406,1.441868,1.581093,1.414375,,
146.896,9.192032,1.817998,76.28987,61.33998,53.8547,55.316,1.442767,1.818298,1.415981,,
147.0484,9.183748,1.807509,74.8347,59.38316,53.5918,54.4039,1.443885,1.521678,1.411913,,
147.2008,9.117144,1.820078,75.94547,59.11185,52.4388,52.9775,1.440418,1.466032,1.402331,,
147.3532,9.125,1.821998,78.20013,58.99889,53.0091,54.0265,1.435296,1.580359,1.394403,,
147.5056,9.112501,1.820845,78.35881,59.67468,53.3057,54.4859,1.436669,1.646285,1.379253,,
147.658,9.13708,1.818662,76.90861,60.34889,54.3261,56.1758,1.439649,1.602722,1.364311,,
147.8104,9.12682,1.813339,73.8625,59.90483,50.6901,49.8512,1.43862,1.545623,1.359054,,
147.9628,9.120001,1.808978,74.38445,58.98981,52.3985,52.4531,1.448846,1.377718,1.389482,,
148.1152,9.218956,1.805625,77.73785,59.39128,53.1826,53.6272,1.446567,1.540472,1.405015,,
148.2676,9.206809,1.783704,77.45409,59.28642,57.6008,60.5008,1.456413,1.413751,1.397895,,
148.42,9.338761,1.778843,76.31542,60.16003,54.0135,53.8937,1.476032,1.518883,1.383497,,
148.5724,9.418239,1.783517,77.08087,60.65008,54.4786,54.8847,1.472688,1.377243,1.43171,,
148.7248,9.4445,1.78805,78.25894,60.21795,57.5291,60.5834,1.477818,1.515979,1.459755,,
148.8772,9.44458,1.787128,77.84163,61.28588,54.6006,55.2528,1.473145,1.543559,1.445324,,
149.0296,9.391877,1.781671,77.57627,59.85376,50.0087,47.6219,1.483034,1.467179,1.43877,,
149.182,9.524105,1.788828,79.22534,60.63348,52.0328,51.0459,1.470603,1.489041,1.440186,,
149.3344,9.419588,1.793157,77.38371,58.53301,53.8677,54.2585,1.478009,1.429192,1.443243,,
149.4868,9.746224,1.777063,74.31261,60.22887,55.8032,56.9022,1.484844,1.951412,1.441173,,
149.6392,9.492527,1.761608,74.41489,58.53416,54.0215,53.1818,1.513933,1.259664,1.401101,,
149.7916,9.638394,1.74753,74.69298,58.53257,56.7031,57.1308,1.497708,1.405601,1.397137,,
149.944,9.59751,1.731838,76.90671,57.54276,53.7602,51.5429,1.49459,1.702014,1.352398,,
150.0964,9.642097,1.7156,79.58652,57.60542,56.3032,55.0112,1.48743,1.439077,1.349287,,
150.2488,9.715234,1.728608,79.92621,55.67684,61.8524,65.8585,1.477006,1.725064,1.250607,,
150.4012,9.877434,1.713348,81.05724,52.7389,57.2148,56.457,1.492051,1.309448,1.201705,,
150.5536,9.85,1.69907,81.30073,53.07337,46.1181,39.3526,1.455772,0.9694597,1.321805,,
150.706,9.853165,1.697342,78.29639,54.73155,56.1376,53.95,1.476356,0.995951,1.233516,,
150.8584,9.824933,1.695456,77.14082,51.72758,60.7218,61.8676,1.448609,1.777649,1.320555,,
151.0108,9.866775,1.663842,79.91756,50.59937,59.2912,57.7458,1.466968,1.524364,1.271594,,
151.1632,9.584784,1.676278,82.30013,50.00153,59.3933,58.5109,1.446485,0.966965,1.339453,,
151.3156,9.570834,1.689206,80.82857,51.4341,58.916,58.2885,1.467636,1.414578,1.244014,,
151.468,9.203533,1.706597,79.51824,49.0909,52.8182,49.1094,1.467856,1.287416,1.242568,,
151.6204,9.42686,1.728195,82.39977,46.57952,55.2595,53.8194,1.470364,1.402798,1.23063,,
151.7728,9.484367,1.733866,82.69171,49.21504,54.9405,53.5332,1.467389,1.315698,1.234425,,
151.9252,9.368185,1.746438,78.3353,52.75472,54.3419,53.0767,1.44936,0.9945523,1.338036,,
152.0776,9.323076,1.76906,76.52403,56.63134,57.3538,59.3188,1.455462,0.827713,1.336686,,
152.23,9.392501,1.768236,77.6152,56.9132,56.7127,58.1142,1.448736,1.826523,1.410221,,
152.3824,9.401258,1.776245,78.24402,56.3008,52.5622,51.3991,1.464983,1.921393,1.40076,,
152.5348,9.453517,1.763329,80.44705,56.63512,56.776,57.9961,1.477882,1.61379,1.372795,,
152.6872,9.636494,1.760687,82.91982,55.03003,55.6197,55.8408,1.485263,1.498604,1.368051,,
152.8396,9.528395,1.760901,80.89825,55.75156,52.171,50.1768,1.511283,1.72513,1.318725,,
152.992,9.59,1.755176,77.64126,55.91848,54.7483,54.118,1.50468,1.528623,1.342277,,
153.1444,9.390633,1.755081,75.76789,58.44788,55.8674,56.0174,1.514916,1.456118,1.318874,,
153.2968,9.473245,1.746503,73.17281,57.27812,56.2105,56.2252,1.485326,1.172883,1.3553,,
153.4492,9.415006,1.747019,71.66966,55.79874,53.5576,51.8281,1.486342,0.6742248,1.281182,,
153.6016,9.409688,1.762116,73.62646,54.75753,54.8723,54.6259,1.506465,1.495161,1.204858,,
153.754,9.415416,1.760158,75.92976,56.04539,52.6194,50.8546,1.530457,1.790364,1.183173,,
153.9064,9.375532,1.755301,76.09906,56.72221,57.3873,58.7157,1.479058,1.682602,1.30928,,
154.0588,9.263992,1.748365,76.61358,55.65594,56.3062,56.4748,1.467529,0.5854331,1.360385,,
154.2112,9.219748,1.728333,81.39075,55.65475,54.1843,52.077,1.48073,1.426678,1.330813,,
154.3636,9.204798,1.725483,85.79469,55.04987,58.4037,59.115,1.475339,1.482467,1.326404,,
154.516,9.254878,1.72221,81.64538,57.19277,63.9396,69.8344,1.481912,1.811553,1.342104,,
154.6684,9.291718,1.715255,78.13483,58.13818,55.5966,53.8243,1.474803,1.7285,1.349743,,
154.8208,9.285373,1.727187,82.05891,59.78036,59.9797,62.115,1.470039,0.9357061,1.403688,,
154.9732,9.17182,1.754334,84.65895,59.59537,52.8376,50.9707,1.473608,1.200761,1.405279,,
155.1256,9.26708,1.754453,83.02445,58.49542,54.746,54.0832,1.462612,1.096645,1.418447,,
155.278,9.478579,1.748626,81.78918,59.60412,54.6035,53.5988,1.475581,1.439998,1.413007,,
155.4304,9.323766,1.725549,81.00946,59.18859,58.53,59.3464,1.472284,1.346818,1.395362,,
155.5828,9.377493,1.693362,79.52685,57.70698,55.93,53.4431,1.455764,1.597398,1.367127,,
155.7352,9.361149,1.645447,78.53809,56.08675,62.1426,61.9153,1.453941,1.480175,1.227205,,
155.8876,9.423742,1.610751,77.22801,54.58017,50.6803,42.8336,1.434101,1.137535,1.242341,,
156.04,9.386691,1.574207,75.4962,53.25446,63.9439,61.5091,1.449077,1.27713,1.203988,,
156.1924,9.49564,1.555674,75.98934,51.90082,60.9381,55.5519,1.437382,0.9324653,1.272973,,
156.3448,9.60793,1.557632,79.75101,51.80878,60.4171,54.8101,1.457025,1.584601,1.264148,,
156.4972,9.655005,1.562108,82.866,55.09841,60.8051,55.6242,1.440586,1.118384,1.313745,,
156.6496,9.72438,1.547305,84.64707,56.7187,62.3808,57.514,1.427474,2.751954,1.31501,,
156.802,9.818954,1.576855,84.75616,60.62368,63.2367,60.3931,1.419089,0.9802159,1.339102,,
156.9544,10.56475,1.587817,83.06375,60.04792,63.6996,61.7711,1.39772,1.347274,1.266643,,
157.1068,11.9552,1.613065,85.10432,58.83756,60.7607,57.8783,1.405492,1.838258,1.199812,,
157.2592,10.70739,1.663112,86.58186,54.95539,55.3958,51.3644,1.390962,1.580023,1.217728,,
157.4116,10.42139,1.648743,86.35671,55.30288,56.8676,53.0783,1.411476,1.447593,1.270703,,
157.564,11.40236,1.642365,91.17287,55.2098,55.2662,50.3508,1.422224,1.34016,1.353063,,
157.7164,9.536798,1.660999,95.14964,55.135,60.0412,58.9153,1.493539,0.7230782,1.334763,,
157.8688,9.752261,1.685459,91.82148,53.81529,55.9771,53.1883,1.504763,0.8421709,1.307526,,
158.0212,9.468533,1.648309,83.6873,50.48337,56.4221,52.3603,1.497594,1.420868,1.340432,,
158.1736,9.673281,1.645915,79.45889,50.438,57.056,53.2585,1.48546,1.865644,1.300246,,
